9.496510e-02,9.985321e-01,1.507734e+02,1.805482e+02,2052,947,1.104727e+02,1.104727e+02,1.104727e+02,0.000000e+00,-8.133506e-01,1.494558e+00,5.379789e+02,3.540719e+02
2.594802e+00,9.983500e-01,2.837857e+02,3.885566e+02,-155,-155,-3.311501e+02,3.311501e+02,0.000000e+00,-5.473555e+00,-6.406929e-01,1.494558e+00,4.989789e+02,3.180719e+02
2.907369e+00,4.354530e-01,2.840031e+02,3.873911e+02,543,543,-1.913847e+02,1.913847e+02,0.000000e+00,-3.163384e+00,5.975370e-01,1.494558e+00,4.989789e+02,3.180719e+02
3.162949e+00,-9.114673e-01,2.837946e+02,2.837946e+02,-248,-248,-3.496240e+02,3.496240e+02,0.000000e+00,-5.778909e+00,1.655844e+00,1.493755e+00,4.990260e+02,3.180819e+02
3.439977e+00,-4.567315e-01,2.837088e+02,3.861105e+02,2185,1061,1.370866e+02,8.774694e+01,1.124168e+02,4.077657e-01,6.298094e-01,1.494558e+00,4.989789e+02,3.180719e+02
3.683875e+00,-7.994002e-01,3.198821e+02,3.198821e+02,-383,-383,-3.767442e+02,3.767442e+02,0.000000e+00,-6.227177e+00,5.042184e-01,1.493741e+00,4.990249e+02,3.180837e+02
3.791614e+00,-8.481290e-01,3.248982e+02,3.248982e+02,-324,-324,-3.649518e+02,3.649518e+02,0.000000e+00,-6.032262e+00,9.547176e-01,1.493741e+00,4.990249e+02,3.180837e+02
3.945998e+00,-8.481290e-01,3.041415e+02,3.756640e+02,2691,1552,2.383915e+02,-1.049250e+01,1.139495e+02,2.056893e+00,2.982654e-01,1.494558e+00,4.989789e+02,3.180719e+02
4.165934e+00,-8.481290e-01,3.114568e+02,3.693693e+02,3628,3628,4.257973e+02,-4.257973e+02,0.000000e+00,7.037973e+00,-1.148936e+00,2.360134e+00,3.331283e+02,3.974115e+02
4.374824e+00,-6.976000e-01,3.225639e+02,3.225639e+02,-506,-506,-4.013799e+02,4.013799e+02,0.000000e+00,-6.634378e+00,-6.977963e-01,1.493741e+00,4.990249e+02,3.180837e+02
4.533557e+00,-5.821520e-01,3.113058e+02,3.689042e+02,-646,-646,-4.293183e+02,4.293183e+02,0.000000e+00,-7.096170e+00,9.731632e-01,1.494558e+00,4.989789e+02,3.180719e+02
4.690983e+00,-5.821520e-01,3.113650e+02,3.686805e+02,3114,3114,3.229825e+02,-3.229825e+02,0.000000e+00,5.338555e+00,-1.778239e+00,2.360831e+00,3.372944e+02,3.930390e+02
4.780364e+00,-5.821520e-01,3.115818e+02,3.695028e+02,2394,1286,1.789358e+02,4.271811e+01,1.108270e+02,1.125766e+00,1.776662e+00,1.494558e+00,4.989789e+02,3.180719e+02
4.884813e+00,-7.061581e-01,3.378333e+02,3.378333e+02,2996,2996,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-3.381152e-01,1.493741e+00,4.990249e+02,3.180837e+02
5.019434e+00,-3.857883e-01,3.178979e+02,3.655363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,2.341745e+00,2.687617e+00,3.016129e+02,3.322074e+02
5.111702e+00,-3.857883e-01,3.268979e+02,3.615363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-2.307187e+00,2.685883e+00,3.106129e+02,3.282074e+02
5.221768e+00,-3.857883e-01,3.368979e+02,3.575363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-2.307187e+00,2.681674e+00,3.206129e+02,3.242074e+02
5.313074e+00,-3.857883e-01,3.448979e+02,3.545363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-2.307187e+00,2.676980e+00,3.286129e+02,3.212074e+02
5.426476e+00,-3.858232e-01,3.558835e+02,3.495391e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-2.306991e+00,2.674307e+00,3.396129e+02,3.162074e+02
5.523863e+00,-3.857883e-01,3.648979e+02,3.465363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-2.307187e+00,2.665832e+00,3.486129e+02,3.132074e+02
5.639518e+00,-1.845836e+00,3.748979e+02,3.415363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-8.777312e-01,2.664936e+00,3.586129e+02,3.082074e+02
5.730570e+00,-3.857883e-01,3.838979e+02,3.385363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-1.430683e+00,2.654611e+00,3.676129e+02,3.052074e+02
5.863098e+00,-3.857883e-01,3.958979e+02,3.335363e+02,2000,1000,2.992025e+02,-2.992025e+02,0.000000e+00,4.945495e+00,-2.307187e+00,2.645322e+00,3.796129e+02,3.002074e+02
6.035115e+00,-3.857883e-01,4.118979e+02,3.275363e+02,2322,1223,1.644961e+02,5.523394e+01,1.098650e+02,9.029933e-01,4.236501e-01,1.493741e+00,4.990249e+02,3.180837e+02
6.113050e+00,-3.582073e-01,4.182422e+02,3.245553e+02,